Date ,Asset1,Asset2,Asset3,Asset4,Asset5,Asset6,Asset7,Asset8,Asset9,Asset10,Asset11,Asset12,Asset13,Asset14,Asset15,Asset16,Asset17,Asset18,Asset19,Asset20,Asset21,Asset22,Asset23,Asset24,Asset25,Asset26,Asset27,Asset28,Asset29,Asset30,Asset31,Asset32,Asset33,Asset34,Asset35,Asset36,Asset37,Asset38,Asset39,Asset40,Asset41,Asset42,Asset43,Asset44,Asset45,Asset46,Asset47,Asset48,Asset49,Asset50,Asset51,Asset52,Asset53,Asset54,Asset55,Asset56,Asset57,Asset58,Asset59,Asset60,Asset61,Asset62,Asset63,Asset64,Asset65,Asset66,Asset67,Asset68,Asset69,Asset70,Asset71,Asset72,Asset73,Asset74,Asset75,Asset76,Asset77,Asset78,Asset79,Asset80,Asset81,Asset82,Asset83,Asset84,Asset85,Asset86,Asset87,Asset88,Asset89,Asset90,Asset91,Asset92,Asset93,Asset94,Asset95,Asset96,Asset97,Asset98,Asset99,Asset100
201412,101.11,129.86,162.36,158.3,148.9,149.49,168.87,173.12,190.54,156.18,447.11,502.76,500.87,552.13,507.62,494.65,514.32,502.65,480.57,506.32,922.37,946.88,921.35,1003.75,941.47,1001.17,943.13,871.97,1017.13,896.41,1847.47,1555.32,1488.98,1594.1,1518.96,1662.36,1529.25,1620.72,1525.85,1573.7,2341.81,2459.15,2449.73,2352.07,2382.36,2393.7,2567.94,2438.7,2565.76,2327.38,3343.53,3321.51,3613.62,3690.45,3271.65,3503.54,3467.03,3374.14,3781.78,3583.88,5405.55,5217.37,5130.25,5293.56,4671.89,5095.26,4780.78,5502.29,5302.72,5348.13,8987.99,8506.3,8650.86,8806.53,8744.39,8245.66,8665.89,9631.86,8927,9418.47,18840.2,16787.42,16392.47,17903.61,17091.02,18149.95,17833.62,17601.69,17788.72,18508.81,31700.96,59150.95,92474.35,77775.88,70445.33,82965.46,100075.98,102000.69,114942.93,63837.86
201501,106.27,133.87,168.19,166.62,154.85,157.21,174,185.21,204.14,165.81,475.07,520.33,521.27,575.87,542.51,518.13,535.88,556.07,517.19,538.29,941.18,968.48,962.49,1027.27,980.55,1027.08,977.77,893.96,1061.33,890.98,1789.44,1636.71,1501.79,1592.2,1562.81,1714.67,1560.51,1643.88,1523.98,1556.09,2357.54,2487.67,2500.57,2349.93,2435.43,2418.16,2541.36,2451.33,2583.39,2383.84,3321.57,3424.59,3642.22,3748.85,3251.59,3578.12,3465.39,3289.12,3800.89,3587.15,5147.87,5104.49,5043.33,5318.75,4725.01,5137.73,4880.16,5522.46,5400.66,5247.79,9037.19,8257.96,8671.27,8724.86,8888.99,8240.43,8904.64,9604.75,9064.13,9463.31,18304.63,16642.96,16097.67,18081.28,17136.14,18275.95,17721.68,17544.19,17622.76,18425.05,31757.53,58875.04,92113.84,77695.47,71117.05,84726.08,100078.25,101056.38,110988.41,63154.3
201502,104.82,127.05,156.9,158.79,146.66,151.69,166.43,181.47,201.26,151.72,450.68,472.07,497.46,539.33,506.02,479.63,518.62,532.71,492.78,510.29,939.91,908.41,927.41,942.94,929.63,983.93,957.06,828.16,1021.26,832.51,1744.78,1575.68,1442.72,1492.28,1455.43,1632.43,1460.05,1556.53,1496.32,1487.76,2225.54,2371.31,2390.96,2234.8,2357.44,2151.15,2353.03,2412.75,2586.7,2296.97,3431.03,3183.04,3524.61,3554.07,3271.79,3385.82,3483.28,3253.77,3799.07,3526.36,5036.06,4963.22,4929.86,5068.39,4487.6,5034.3,4896.72,5299.63,5366.96,5013.61,9091.34,8072.1,8557.46,8540.82,8910,8190.28,8932.94,9558.81,8763.07,9107.44,18670.15,15918.93,15742.66,18016.79,16869.09,17908.29,16993.38,17166.88,16871.09,18345.12,29116.02,53146.75,88127.99,73058.49,65779.63,80843.63,96411.06,98345.97,110845.32,61478.71
201503,112.65,132.9,160.04,165.99,151.61,158.05,173.45,183.97,199.02,160.67,485.83,504.71,535.36,579.98,539.95,507.74,583.87,520.44,497.11,547.94,1032.38,965.97,987.62,999,982.73,1034.64,1021.99,910.44,1108.28,914,1822.8,1631.5,1549.3,1611.12,1539.38,1748.24,1551.9,1651.4,1588.75,1514.84,2512.31,2539.77,2527.29,2395.39,2448.45,2400.3,2527.96,2566.6,2679.46,2520.76,3685.77,3519.9,3762.47,3750.36,3523.26,3653.71,3698.43,3586.65,4043.68,3736.34,5591.58,5427.12,5214.55,5427.7,4666.23,5352.47,5093.73,5779.71,5687.63,5065.89,10036.89,8858.71,9243.66,9316.88,9336.29,8553.96,9572.15,9920.89,9490.8,9849.3,21319.43,17457.51,16607.23,18577.16,17598.72,18609.87,17903.31,18196.1,17630.59,19540.23,31735.39,57355.61,92558.76,77570.86,72700.93,84242.23,100921.8,104435.24,117750.81,64968.93
201504,111,136.24,166.1,170.53,152.49,166.51,175.04,184.09,210.84,165.92,475.7,507.34,546.62,593.31,552.2,515,609.89,511.72,515.29,559.06,1056.88,968.82,1014.06,1012.49,1008.29,1090.25,1030.72,915.41,1159.98,907.65,1826.42,1641.43,1595.23,1648.59,1580.22,1776.43,1596.27,1713.73,1602.6,1592.77,2553.03,2560.87,2537.94,2448.13,2464.92,2416.81,2580.52,2656.28,2679.6,2527.84,3695.29,3451.62,3851.13,3839.25,3569.5,3739,3648.75,3592.14,4052.66,3708.75,5618.16,5405.87,5352.97,5504.01,4591.37,5467.47,4999.03,5795.74,5731.09,5086.13,10295.9,8788.13,9652.25,9249.81,9384.05,8628.28,9641.01,9996.52,9329.86,9762.73,20846.38,17057.66,15870.06,18398,17280.83,18524.76,17571.29,18095.02,17308.38,19656.04,31218.01,56117.01,90609.54,76481.61,71374.37,83529.05,99168.11,101535.24,114077.87,63872.25
201505,106.9,134.47,165.1,168.68,151.53,163.32,175.93,178.29,195.25,170.3,456.05,497.98,533.48,581.93,532.38,495.45,582.3,490.02,507.78,543.63,1010.99,937.8,995.58,986.99,990.36,1068.4,996.75,901.66,1143.54,917.52,1750.86,1644.54,1559.56,1609.73,1535.61,1730.95,1538.29,1657.25,1553.54,1597.38,2469.24,2498.16,2576.92,2388.77,2439.75,2477.26,2537.13,2551.74,2612.76,2475.52,3620.73,3399.55,3788.8,3765.3,3503.71,3661.64,3634.98,3459.98,4042.12,3632.01,5665.25,5321.2,5268.71,5529.85,4690.58,5578.73,5042.73,5730.35,5635.7,5068.31,10033.04,8594.78,8803.04,9147.86,9292.28,8437.89,9483.54,9632.43,9185.39,9586,20200.46,17223.8,16117.14,18871.18,16980.53,18411.65,17631.38,17944.09,18022.91,18893.18,33781.56,57533.69,91988.19,77183.91,72877.88,83095.27,99891.15,104473.74,114368.86,65571.26
201506,112.01,134.95,164.61,168.99,151.83,155.51,181.27,173.5,180.78,172.75,483.09,504,527.94,596.42,543.97,492.77,602.87,517.37,497.97,548.58,1078.96,943.58,1007.71,954.83,985.37,1106.74,1017.36,909.92,1190.99,926.8,1868.02,1703.26,1601.4,1618.84,1576.35,1690.77,1542.8,1672.66,1603.45,1632.9,2647.63,2615.9,2603,2438.07,2478.39,2530.91,2540.68,2583.14,2600.26,2478.04,3845.2,3429.45,3951.9,3828.18,3637.84,3714.36,3677.84,3523.65,4063.79,3653.76,6100.65,5366.36,5436.07,5608.79,4510.55,5759.81,5060.76,5569.13,5604.05,4960.41,10239.77,8574.43,9110.86,9289.61,9515.73,8694.94,9953.43,9894.87,9221.04,9669.34,20209.66,17097.41,16859.02,19186.78,17196.92,19261.75,17222.52,17870.08,17782.27,19017.22,33995.6,58995.28,92709.98,78690.28,73820.8,82693.12,100775.61,105344.45,115558.31,66444.02
201507,94.4,117.14,135.14,146,144.22,137.25,124.56,135.88,112.38,120.01,450.75,462.99,472.27,450.07,461.39,501.18,444.1,515.22,492.12,449.86,912.57,870.55,932.81,922.66,916.65,931.33,896.29,912.36,884.4,869.49,1522.89,1511.72,1484.35,1491.49,1523.68,1490.35,1478.07,1351.17,1541.63,1461.29,2313.93,2231.02,2273.79,2223.23,2248.19,2274.45,2246.94,2303.05,2283.26,2295.75,3292.51,3228.3,3232.96,3422.92,3412.46,3349.67,3174.95,3194.31,3246.78,3422.85,5185.5,5067.1,5027.69,5066.01,5268.91,4727.2,5175.18,4827.13,5339.14,5085.54,8165.31,8846.56,8572.01,8352.76,7972.33,8883.85,9403.82,8372.96,8494.43,8830.38,16707.74,15993.17,19323.32,17227.78,15779.64,16269.61,16318.09,15964.79,16761.5,18104.42,36680.55,67552.81,105077.1,95821.98,65315.63,114332.04,72121.43,85377.06,81835.65,82670.75
201508,89.09,112.09,131.91,139.96,136.69,137.66,111.99,123.99,100.25,106.37,429.93,428.91,440.52,430.23,454.25,476.71,420.64,495.96,449.87,426.35,869.44,856.03,925.25,909.38,902.33,908.45,869.02,878.29,887.92,833.71,1560.29,1395.83,1452.63,1476.94,1469.86,1487.46,1460.95,1365.64,1484.1,1464.81,2247.08,2152.36,2242.29,2121.31,2262.02,2188.83,2168.45,2219.81,2268.05,2333.91,3243.38,3201.7,3259.4,3290.3,3356.62,3189.6,3087.43,3261.99,3151.6,3370.81,5253.46,4738.42,5127.51,5096.54,5350.43,4837.73,5193.79,4822.16,5390.35,5216.15,8134.34,9279.16,8855.45,8467.23,8076.85,8905.98,9451.85,8113.12,8348.18,8800.08,16788.65,15961.62,18581.85,16684.72,15834.31,16561.89,16402.4,16204.55,17086.51,18388.78,37305.05,68216.94,108790.41,101601.58,67452.05,116305.33,73251.18,88994.17,80403.59,85435.73
201509,84.44,109.22,130.29,136.86,137.95,131.02,110.39,127.02,88.35,101.61,389.93,428.05,421.73,420.07,439.65,445.5,388.83,458.56,436.33,394.32,779.55,814.96,887.05,854.86,868.1,864.37,823.45,848.11,831.38,844.57,1351.51,1316.72,1383.65,1380.78,1391.09,1435.99,1392.33,1275.78,1430.22,1318.54,2049.01,2015.04,2109.3,1972.89,2155.13,2104.76,2058.61,2069.99,2090.34,2104.35,3082.46,3149.32,3085.83,3167.59,3187.8,3106.43,2902.16,2997.5,3012.11,3166.45,4551.01,4331.11,4851.12,4766.44,5114.46,4457.17,4920.36,4579.03,5141.94,4983.62,6687.1,8859.28,8541.06,7860.22,7571.63,8612.69,8999.95,7696.63,7892.21,8240.03,15102.11,14962.26,17753.3,15938.78,15229.34,16073.62,15024.1,15347.91,16243.34,17385.06,34621.82,63772.45,101965.21,95907.17,61462.82,107146.9,68606.48,83263.19,75271.77,80432.66
201510,76.61,106.19,124.46,132.84,133.97,127.67,103.01,116.1,85.67,91.4,338.37,394.54,406.54,396.21,436.93,430.07,373.74,432.8,405.79,370.42,693.34,775.11,858.11,829.46,839.16,819.84,795.68,765.26,819.98,808.84,1163.18,1297.34,1324.37,1304.9,1318.03,1340.5,1330.05,1162.54,1378.02,1233.6,1831.96,1906.98,1987.2,1874.4,2109.47,2057.09,2004.48,1918.31,1980.6,1863.41,2737.5,2956.72,2934.65,3047.25,3037.62,2918.37,2719.12,2813.03,2797.07,3057.11,4128.4,3924.02,4747.39,4537.39,5001.28,4462.53,4647.2,4349.31,4861.91,4772.89,5818.74,8539.26,8320.46,7624.16,7427.4,8243.33,8583.26,7205.19,7596.07,7722.05,13793.9,15181.4,17274.1,15322.32,14733.71,15955.83,14325.82,14831.61,15855.06,16676.46,32404.23,59171.58,98867.98,93803.12,58678.2,105189.26,66054.73,82806.69,73156.12,79197.34
201511,78.94,108.93,129.27,139.56,139.7,133.71,110.77,118.96,89.39,95.84,365.03,425.01,431.97,416.67,457.74,452.52,404.71,458.15,426.12,397.2,721.12,823.45,890.81,872.24,889.55,889.64,834.56,820.71,907.25,851.96,1160.08,1419.19,1420.71,1360.4,1376.72,1401.23,1311.09,1248.73,1452.27,1321.08,1958.52,2087.03,2079.62,1932.1,2305.74,2196.43,2142.81,2024.16,2138.47,1960.54,2767.13,3118.42,3140.46,3210.13,3232.42,3087.16,2939.45,2954.83,2807.55,3223.14,4261.16,3899.66,5047.17,4661.88,5300.37,4730.36,5031.15,4643.4,5157.86,4991.96,6130.22,9079.14,8852.09,8153.84,7528.88,9047.97,9132.61,7684.87,8115.84,8414.38,14753.03,16483.1,18747.4,16523.88,15780.42,16796.75,15102.32,15205.18,16921.92,17753.85,35273.41,63801.35,106316.58,104308.3,64308.54,112409.02,71080.67,90264.2,80213.66,85238.51
201512,83.26,112.42,128.71,145.18,143.48,137.62,111.63,115.16,87.76,93.51,387.15,444.67,446.62,438.33,476.96,459.66,381.36,464.86,434.16,406.21,792.2,853.53,924.66,927.28,935.14,926.48,817.34,830.42,889.86,859.11,1324.01,1510.32,1463.64,1428.53,1448.76,1440.42,1353.75,1289.88,1481.62,1308.47,2046.27,2187.11,2193.28,2020.59,2338.49,2222.89,2196.73,2057.59,2150.57,1995.12,2741.31,3222.94,3175.14,3237.83,3309.79,3096.09,2927.5,2956.77,2819.37,3151.32,4405.55,3923.29,5271.33,4665.72,5372.78,4735.26,4920.89,4676.92,5204.82,4996.28,6405.81,9392.73,8970.33,8224.27,7593.02,9173.57,9022.26,7680.38,8223.12,8250.19,14258.5,16602.55,19959.31,16658.8,16309.71,16619.12,14883.87,14933.99,16386.87,17882.17,36197.53,64932.77,105302.34,106482.35,63911.35,111535.67,71213.53,91373.91,79594.04,84583.2
201601,78.78,110.52,124.76,145.08,141.64,136.3,109.14,110.2,86.06,85.74,369.24,420.62,432.22,406.77,446.71,443,352.67,435.08,397.06,390.13,755.46,812.35,882.23,859.24,896.36,857.94,778.88,771.08,846.16,830.68,1329.11,1423.84,1397.9,1331.31,1365.47,1373.19,1274.44,1179.39,1430.36,1221.54,1902.89,2069.46,2082.53,1882.7,2217,2076.83,1967.35,1880.8,2040.52,1946.71,2530.67,3097,3012.26,3051.51,3196.79,2998.2,2686.11,2772.53,2669.34,2939.82,4248.78,3800.81,4956.28,4486.19,5203.77,4544.61,4704.3,4483.44,4968.91,4724.89,6145.81,8823.56,8540.39,7881.76,7317.25,8638.2,8898.85,7179.3,8029.25,7918.22,13628.19,16203.45,18884.46,15522.41,15802.01,16421.1,14069.88,14926.67,15946.76,17405.53,35951.47,60947.74,102208.2,106928.09,61759.25,110731.5,70466.88,90921.87,75792.2,84232.38
201602,67.72,104.47,117.17,136.3,136.56,130.42,100.75,104.71,77.72,80.72,306.55,378.3,397.12,383.27,429.44,423.28,312.35,391.94,352.31,363.05,608.06,742.7,823.19,788.3,813.82,795.94,716.63,690.85,764.67,753.99,1031.51,1304.44,1318.04,1237.44,1296.93,1240.87,1174.15,1103.57,1335.09,1053.3,1489.89,1898.52,1975.31,1726.08,2125.69,1950.19,1873.68,1652.74,1848.25,1864.82,1943.84,2788.89,2795.54,2921.52,2957.92,2667.36,2630.4,2600.44,2569.78,2752.22,3361.06,3410.31,4586.38,4263.71,4915.55,4265.53,4353.56,4162.25,4665.52,4368.02,4761.66,7982.57,7739.51,7178.98,6939.59,8216.51,8216.81,6901.87,7544.4,7112.06,10690.82,15025,18181.69,14498.46,15083.47,16340.67,13201.62,13915.98,15289.98,16482.7,29684.74,53640.17,102069.66,103923.87,57245.31,110686.48,65820.66,87903.94,69374.7,81525.02
201603,68.48,104.63,115.25,136.76,136.77,127.24,97.15,107.35,74.92,77.74,295.02,373.17,386.69,380.68,421.38,429.34,329.11,408.41,372.54,360.59,584.86,740.04,828.35,813.71,826.82,794,703.15,715.35,767.21,785.27,954.61,1302.31,1313,1262.26,1348.36,1295.61,1198.47,1090.6,1322.66,1072.74,1398.84,1927.79,1951.5,1755.13,2145.39,1978.33,1879.83,1681.22,1953.14,1895.31,1792.12,2805.88,2959.29,2903.39,2911.78,2641.17,2734.43,2637.97,2604.64,2873.74,3197.48,3431.14,4427.4,4238.04,5073.73,4479.51,4417.11,4322.13,4845.7,4428.31,4486.26,8063.33,7787.18,7312.11,6812.93,8173.91,8413.42,6765.42,7466.52,7477.87,10976.4,14142.17,17046.22,14493.95,15524.49,16402.95,12905.41,14458.57,15872.74,16962.2,29869.82,50173.4,101159.09,101354.39,57194.32,108896.48,64811.25,87631.36,69820.82,81950.86
201604,72.95,108.09,122.5,141.77,139.59,131.61,103.12,109.95,82.64,80.97,319.25,412.08,413.5,414.51,442.91,444.65,351.87,445.66,403.52,385.38,633.76,794.52,892.88,871.54,881.16,848.33,759.94,773.87,815.9,831.21,1013.81,1370.03,1412.7,1360.02,1468.94,1374.21,1328.84,1209.66,1434.5,1195.4,1471.25,2077.53,2100.73,1932.9,2341.67,2172.93,2097.05,1837.88,2072.91,1911.82,1929.36,3035.04,3097.09,3150.4,3130.12,2844.63,3052.88,2841.46,2883.36,3026.76,3515.31,3723.95,4826.97,4588.07,5551.98,4737.69,4918.86,4625.51,5164.11,4735.23,5524.8,8769.52,8463.45,7904.36,7255.08,8524.5,8965.88,7434.08,8034.18,8210.35,11335.52,14999.62,18603.52,15865.13,16957.7,17755.08,14168.98,15253.34,16754.5,18167.29,32877.86,53040.26,107197.96,109067.2,61315.09,113046.52,68388.92,92961.7,75663.37,87088.43
201605,76.97,111.6,125.85,150.82,144.8,134.78,107.36,119.77,87.77,91.78,330.3,427.36,430.24,433.1,449.99,448.56,357.67,435.47,413.97,393.69,672.59,814.94,905.67,918.69,898.98,868.55,786.09,781.72,843.79,828.98,1073.34,1343.73,1439.02,1383.27,1468.14,1347.5,1342.12,1212.89,1469.29,1210.01,1574.39,2067.86,2134.01,2055.2,2343.32,2184.36,2191.6,1886.12,2028.34,1919.22,2099.62,3061.22,3083.31,3212.34,3147.71,2917.87,3125.55,2823.21,2929.02,3021.54,3574.07,3849.72,4992.8,4633.37,5592.69,4755.53,5010.05,4678.83,5222.14,4815.34,5801.82,8930.31,8458.61,8103.3,7339.33,8763.07,8989.75,7735.63,8148.62,8213.17,11363.98,15522.19,19175.69,16543.89,17583.77,17725.21,14339.23,15286.82,16717.05,17879.5,33797.01,56817.64,110141.22,106392.77,62468.64,116980.59,70346.49,92641.82,72626.7,87613.12
201606,78.21,108.56,122.99,150.15,143.08,133.91,100.97,116.31,91.78,94.89,336.36,426.25,427.95,428.98,460,442.76,351.02,444.73,410.95,369.84,700.67,826.34,930.33,931.19,924.49,870.18,809.51,778.3,859.49,875.94,1137.5,1391.51,1447.51,1418.81,1503.06,1331.72,1345.42,1234.92,1468.74,1224.58,1565.33,2101.88,2207.59,2075.35,2347.44,2166.34,2258.07,1870.56,2038.72,1868.59,2144.38,3147.43,3133.35,3274.28,3186.71,2926.38,3104.3,2952.16,2980.7,3027.98,3591.97,3834.42,5241.41,4696.93,5790.5,5004.99,5071.69,4692.12,5335.72,4934,5663.83,9432.44,9107.6,8395.63,7558.35,9028.98,9192.99,7680.48,8509.53,8378.33,11130.64,16286.24,20864.69,16577.44,17924.27,18165.68,14492.66,15481.45,16539.58,17649.86,35388.36,58159.48,109990.34,108863.26,63554.76,118478.45,70550.07,94710.78,75178.35,87392.4
201607,80.27,100.32,117.51,137.09,122.03,132.83,135.12,124.78,121.06,123.14,395.99,409.2,400.02,418.09,413.92,430.76,435.46,452.67,426.6,419.42,778.25,793.41,848.5,818.38,788.85,810.71,782.73,756.34,821.95,762.33,1336.87,1315.05,1347.97,1299.25,1326.37,1312.92,1307.73,1264.1,1332.85,1321.52,1947.14,1877.76,2008.94,1922.24,1954.49,1965.09,1958.67,1880.21,1960.56,1985.8,2769.95,3003.07,2872.36,2910.35,3087.53,2926.01,2913.81,2945.14,2906.21,2941.95,4529.07,4673.92,4634.85,4746,4283.36,4511.58,4504.8,4517.58,4642.51,4683.86,8208.62,8044.47,8024.46,7827.07,8413.04,8187.36,8353.38,8423.87,7988.93,8168.25,16313.48,17211.87,16093.49,18142.47,17045.03,16393.45,16869.78,16862.6,17811.28,16875.37,39584.69,71287.81,99014.04,110407.09,46331.77,94433.2,94088.63,94743.27,65377.33,101057.33
201608,83.87,102.87,123.34,142.52,128.77,142.73,139.46,129.23,136.95,129.84,422.16,435.52,426.89,441.52,438.75,443.15,455.96,478.54,444.13,468.78,867.18,835.77,887.45,866.23,813.86,855.36,824.37,807.15,888.61,818.29,1411.58,1400.77,1416.71,1375.01,1414.28,1349.82,1346.27,1316.79,1433.97,1469.07,2113.07,2012.69,2085.78,1992.64,2111.01,2103.77,2110.84,1964.92,2081.08,2074.87,3158.29,3204.33,2975.53,2974.53,3180.67,2987.66,3133.17,3100.84,3050.47,3193.28,5010.33,4869.1,4657.82,4888.35,4436.42,4672.91,4654.32,4806.37,4833.64,4902.52,8790.62,8632.94,8379.57,8088.09,8759.29,8232.03,8691.04,8795.8,8286.53,8668.04,17399.68,17130.74,16861.42,19232.41,17924.74,17313.33,17612.02,17576.64,18410.19,17500.17,40185.44,70927.73,100508.66,114438.61,48381.48,97262.23,95465.42,99587.67,68830.55,104785.37
201609,86.5,104.39,126.11,146.42,130.09,145.33,138.6,141.1,137.54,143.43,444.08,456.16,435.47,466.72,449.92,455.61,453.91,515.4,454.68,471.08,857.92,869.03,899.81,873,814.23,855.04,829.57,815.61,898.72,762.59,1453.5,1448.89,1484,1397.99,1468.73,1368.27,1400.41,1336.03,1482.08,1566.45,2146.3,2114.12,2130.44,2045.5,2166.67,2075.57,2191.79,1984.52,2056.65,2082,3130.26,3209.18,3071.1,2909.06,3252.84,3063.91,3185.84,3144.48,3133.53,3179.47,4759.28,5079.55,4613.21,4734.22,4347.18,4663.28,4728.7,4833.31,4871.65,4865.9,8752.08,8762.27,8876.19,8277.64,8680.07,8305.56,8969.37,9039.77,8204.24,8760.57,17613.07,17181.7,16931.89,18614.08,17640.07,17304.11,17892.86,17586.86,18189.45,17437.24,41341.06,72052.79,104503.77,113671.46,48373.03,98593.63,95077.66,98249.55,68648.15,103319.85
201610,93.78,108.27,129.74,150.76,134.25,149.73,141.96,140.26,139.17,146.67,485.89,471.38,445.18,473.92,451.51,463.23,465.86,505.14,449.39,483.57,941.3,889.26,903.73,884.88,821.84,863.05,821.92,821.3,873.58,773.59,1548.52,1495.17,1484.64,1415.05,1488.45,1336.07,1364.51,1365.22,1471.25,1604.39,2189.06,2192.9,2168.5,2082.83,2145.16,2084.9,2172.58,1987.4,2022.42,2031.44,3197.43,3227.57,3164.38,2889.16,3278.44,3132.77,3220.38,3062.49,3122.69,3106.17,5056.31,5112.08,4619.53,4731.29,4361.24,4595.27,4700.71,4858.29,4840.9,4713.66,9012.82,8724.67,8832.6,8081.49,8787.12,8296.84,9122.2,8997.59,8050.28,8708.35,18748.74,17831.48,17437.57,18671.29,18137.19,17449,18049.6,17645.15,18104.96,17229.93,42485.36,72032.77,102440.37,113847.81,48494.46,96308.73,93820.45,98238.05,69567.08,104152.91
201611,80.61,104.3,124.9,145.14,133.6,144.11,133.34,131.26,128.66,140.01,422.22,453.26,427.86,466.94,441.24,446.31,473.38,493.78,429.26,466.86,820.94,857.85,878.3,856.85,797.26,831.36,823.39,784.62,816.74,719.8,1309.09,1392.25,1403.18,1351.61,1424.23,1275.59,1313.44,1252.39,1399.97,1481.05,1848.53,2112.39,2055.07,2074.64,2052.82,2000.34,2070.53,1880.17,1979.69,1962.2,2897.23,3020.09,3017.78,2819.57,3211.79,3100.23,3114.01,2941.92,3002.34,3078.47,4151.41,4764.36,4567.4,4696.07,4248.56,4472.34,4615.44,4649.5,4694.9,4599.26,8608.66,8579.25,8741.4,8069.73,8909.95,8128.37,8678.04,8875.67,8030.21,8554.23,17196.21,17270.98,17180.15,18514.68,17444.95,16600.04,17750.29,16996.23,17549.49,16964.08,40910.18,74476.41,102409.44,114708.02,47896.62,96786.27,92448.56,94571.28,66981.6,102128.03
201612,87.56,113.28,135.3,166.64,150.18,160.59,151.07,144.18,149.36,149.72,465.77,494.61,480.76,547.68,515.38,512.77,548.71,543.92,496.62,530.28,856.24,989.72,1002.59,965.6,875.23,947.51,918.76,899.92,950.27,809.2,1449.23,1540.89,1580.46,1527.3,1629.23,1440.59,1510.31,1407.2,1585.69,1677.68,1992.09,2182.23,2322.82,2394.61,2335.76,2212.66,2364.41,2108.47,2186.17,2156.09,3281.49,3289.49,3371.83,3072.01,3587.9,3303.81,3557.95,3109.08,3150.54,3253.61,4607.15,5178.26,4889.52,5010.23,4661.1,4942.55,4979.68,4967.12,5120.72,5028.9,8794.4,9334.85,9867.71,8726.11,8886.9,8631.11,9235.39,9237.51,8296.74,8936.4,19044.12,18351.21,17698.63,19110.8,18903.55,17035.24,19044.76,17517.22,18885,18054.96,42648.96,75614.2,110561.38,117001.32,50274.76,101291.51,93652.81,98282.45,69404.84,103903.54
201701,87.01,118.1,141.94,180.51,159.83,169.07,162.97,151.71,154.43,153.07,462.31,516.5,514.7,591.09,553.25,545.2,577.21,563.89,543.65,545.24,811.13,1011.38,1043.58,1006.71,958.69,984.41,932.76,937.83,1001.77,831.87,1360.64,1547.55,1637.62,1582.4,1673.46,1433.52,1584.79,1454.26,1613.38,1649.5,1892.21,2200.38,2325.63,2515.26,2412.9,2273,2387.25,2152.75,2246.52,2157.47,3210.41,3240.61,3348.49,3163.03,3682.59,3273.19,3614.19,3144.08,3265.62,3315.84,4232.84,5084.98,4991.03,5103.89,4762.99,5101.03,5105.91,5020.81,5199.13,5122.85,8221.71,9407.5,10238.67,8825.55,8937.63,8596.7,9253.98,9425.53,8408.48,8728.82,17852.68,18483.73,17718.35,19769.14,19667.26,17367.27,19333.38,17715.32,18888.15,18299.34,42804.24,78611.09,113518.63,119514.48,51224.62,104567.45,94413.02,100280.66,69411.62,106584.23
201702,88.33,116.19,138.45,178.44,155.99,164.45,159.47,152.37,162.42,152.23,474.95,526.53,498.68,575.6,529.35,531.08,571.3,548.14,520.97,529.57,844.1,992.15,1034.15,1011.76,933.64,969.73,935.28,906.92,1003.18,840.79,1470.18,1528.59,1626.95,1602.54,1645.87,1430.97,1532.86,1465.29,1606.88,1669.67,1958.49,2231.62,2400.62,2488.3,2409.84,2335.77,2437.24,2117.58,2238.51,2146.29,3267.15,3276.27,3440.97,3133.59,3732.27,3348.04,3692.73,3180.56,3353.52,3325.34,4631.3,5114.07,5064.67,5212.28,4830.29,5165.25,5441.89,5151.49,5269.16,5309.39,9260.94,9835.99,10520.99,9036.19,9239.58,8621.97,9671.14,9503.69,8705.82,8767.43,18884.89,18640.26,18035.57,20925.84,20188.22,17944.25,19782.01,18746.6,19418.75,18735.04,44466.97,79335.57,112288.99,126741.41,51806.1,104052.3,96893.24,102989.2,71486.78,108163.59
201703,89.98,114.34,139.09,180.8,158.57,167.66,158.62,146.94,169.41,143.64,490.9,516.85,483.43,582.18,535.88,528.27,573.65,555.13,525.74,532.89,908.06,999.49,1062.75,1005,947.44,978.5,962.35,922.35,1029.61,875.66,1499.74,1601.36,1680.9,1596.45,1645,1441.74,1542.35,1421.14,1594.91,1719.07,1976.44,2170.94,2405.19,2481.74,2445.18,2433.38,2513.52,2115.98,2208.73,2152.39,3579.8,3400.96,3494.67,3173.57,3727.88,3495.19,3687.85,3277.44,3395.99,3371.23,4874.89,5185.17,5264.43,5496.84,4867.66,5241.66,5398.6,5207.61,5340.94,5498.79,9049.22,10212.39,10942.89,9459.95,9398.21,8893.33,9808.1,9805.37,9296.31,8958.03,18082.6,18767.26,18512.65,21443.06,20593.21,18958.82,19931.16,19547.89,20362.96,19133.34,43369.45,80010.73,115778.48,131776.36,54058.09,109537.44,101265.7,105375.8,73715.45,114600.44
